"Data/Hora","Produto","SEC 6 - Lote","SEC 6 - Processo","SEC 6 - Nivel TQ Origem (g/l)","SEC 6 - Lote TQ Origem","SEC 6 - Massa Seca TQ Origem (%)","SEC 6 - Totalizador de Entrada (auxiliar) (kg)","SEC 6 - TQ Origem","SEC 6 - Volume TQ Origem (m3)","SEC 6 - Umidade Absoluta Antes Munters (g/kg)","SEC 6 - Rotação Ventilador Principal (rpm)","SEC 6 - Temperatura Ar Antes Regeneração do Munters (°C)","SEC 6 - Temperatura Ar Após Regeneração do Munters (°C)","SEC 6 - Taxa de Água Evaporada (%)","SEC 6 - Vazão de Produto (L/h)","SEC 6 - Rotação Ventilador M326003 (rpm)","SEC 6 - Temperatura do Ar após M326003 (°C)","SEC 6 - Pressão do Ar Após M326003 (bar)","SEC 6 - Umidade Absoluta Após M326003 (g/kg)","SEC 6 - Temperatura após M326013 (°C)","SEC 6 - Rotação Ventilador M326004 (rpm)","SEC 6 - Temperatura após M326004 (°C)","SEC 6 - Vazão do Ar Após M326004 (m3)","SEC 6 - Pressão do IFB (bar)","SEC 6 - Rotação Ventilador M326005 (rpm)","SEC 6 - Temperatura após M326005 (°C)","SEC 6 - Vazão do Ar Após M326005 (m3)","SEC 6 - Rotação Ventilador M326006 (rpm)","SEC 6 - Temperatura após M326006 (°C)","SEC 6 - Vazão do Ar Após M326006 (m3)","SEC 6 - Pressão do EFB (bar)","SEC 6 - Rotação Exaustor M326009 (rpm)","SEC 6 - Pressão da Câmara (bar)","SEC 6 - Pressão de Entrada CC326001 (bar)","SEC 6 - Pressão de Saída CC326001 (bar)","SEC 6 - Pressão de Entrada CC326002 (bar)","SEC 6 - Pressão de Saída CC326002 (bar)","SEC 6 - Pressão de Entrada CC326003 (bar)","SEC 6 - Pressão de Saída CC326003 (bar)","SEC 6 - Pressão de Entrada CC326004 (bar)","SEC 6 - Pressão de Saída CC326004 (bar)","SEC 6 - Temperatura Após AQ326001 (°C)","SEC 6 - Temperatura TQ326001 (°C)","SEC 6 - Nível do TQ326001 (%)","SEC 6 - Pressão dos Bicos (bar)","SEC 6 - Temperatura Após AQ326002 (°C)","SEC 6 - Temperatura de Saída da Câmara (°C)","SEC 6 - Totalizador de Entrada (kg)","SEC 6 - Abertura da válvula F4","SEC 6 - Abertura vv de vapor principal","SEC 6 - Bico 1","SEC 6 - Bico 2","SEC 6 - Bico 3","SEC 6 - Bico 4","SEC 6 - Bico 5","SEC 6 - Bico 6","SEC 6 - Pastilha 1","SEC 6 - Pastilha 2","SEC 6 - Pastilha 3","SEC 6 - Pastilha 4","SEC 6 - Pastilha 5","SEC 6 - Pastilha 6","SEC 6 - Bico 1 Do Secador 6 Status","SEC 6 - Bico 2 Do Secador 6 Status","SEC 6 - Bico 3 Do Secador 6 Status","SEC 6 - Bico 4 Do Secador 6 Status","SEC 6 - Bico 5 Do Secador 6 Status","SEC 6 - Bico 6 Do Secador 6 Status","SEC 6 - Um. Abs. Saída Munters","SEC 6 - CV Válvula de Controle de Pressão LF-02 (%)"
"08/07/2024 08:18:06","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 12a H","","24ME0653 (155440)","41.90","43118.47","TER 7","","11.21","92.00","23.76","36.71","93.73","2829.44","","164.60","95.51","0.00","36.66","75.00","75.03","9468.86","202.36","62.00","31.08","1511.55","58.00","27.26","1604.48","8.89","87.00","-7.41","-56.75","-178.68","-63.88","-164.08","-54.02","-182.57","-52.56","-171.57","85.70","85.05","48.47","149.99","95.36","84.49","43118.47","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","3.67","99.42"
"08/07/2024 09:18:08","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 13a H","","24ME0653 (155440)","41.90","46531.79","TER 7","","11.26","92.00","25.36","37.48","93.75","2828.34","","164.79","99.11","0.00","37.12","75.00","74.82","9593.05","203.06","61.00","31.18","1514.19","57.21","27.74","1617.85","7.65","87.00","-7.27","-56.80","-182.80","-67.60","-168.03","-55.64","-184.86","-55.73","-176.10","81.52","83.42","45.63","149.78","94.38","84.79","46531.79","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","3.99","99.81"
"08/07/2024 10:18:07","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 14a H","","24ME0653 (155440)","41.90","49945.06","TER 7","","11.19","92.00","25.69","38.06","94.09","2827.09","","164.86","93.61","0.00","37.68","75.00","75.31","9471.95","196.22","61.12","31.40","1482.07","58.25","28.04","1571.26","10.36","86.00","-9.39","-60.91","-181.03","-66.30","-166.12","-59.47","-183.57","-57.44","-174.50","78.34","79.71","46.30","149.83","94.55","84.59","49945.06","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","3.92","98.91"
"08/07/2024 11:18:07","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 15a H","","24ME0653 (155440)","41.90","53364.64","TER 7","","11.49","92.00","26.07","37.91","93.95","2830.36","","165.19","95.08","0.00","37.59","75.00","74.89","9488.98","202.86","62.36","33.70","1502.24","59.00","28.22","1597.95","9.08","86.12","-7.95","-55.24","-177.96","-65.28","-163.95","-58.47","-180.57","-52.53","-172.80","88.43","82.24","44.42","151.24","95.62","84.32","53364.64","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","4.08","99.55"
"08/07/2024 15:01:08","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 16a H","","24ME0653 (155440)","41.90","55858.13","TER 7","","11.29","86.00","28.29","42.96","49.63","1498.91","","141.70","79.23","0.00","41.85","62.43","74.64","7077.88","154.47","39.38","30.20","1498.61","49.00","30.29","1593.40","0.97","77.17","-3.61","-48.00","-149.45","-54.07","-130.71","-47.60","-150.29","-43.95","-143.29","79.58","61.99","41.97","141.01","99.58","92.61","55858.13","100.00","23.49","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1033","1033","1033","2.14","97.38"
"08/07/2024 16:01:09","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 17a H","","24ME0653 (155440)","41.90","58455.01","TER 7","","11.72","92.00","27.91","46.22","93.60","2817.88","","167.74","93.40","0.00","44.09","84.06","74.94","9352.43","289.13","38.75","30.97","1495.89","46.00","31.07","1599.02","-4.59","86.00","-8.33","-53.87","-177.28","-64.15","-163.34","-55.82","-179.09","-53.70","-170.61","84.82","80.85","49.90","148.90","94.30","85.79","58455.01","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.50","96.81"
"08/07/2024 16:28:45","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Troca Lote ou Ordem","","24ME0653 (155440)","41.90","60019.00","TER 7","","11.38","92.00","28.00","46.10","93.41","2817.58","","167.56","95.48","0.00","44.38","85.58","75.32","9448.06","298.18","38.00","31.21","1496.60","47.00","31.32","1577.04","-6.11","86.00","-8.07","-56.17","-177.39","-64.11","-162.30","-52.43","-178.91","-53.23","-169.95","83.09","84.24","40.21","149.09","93.30","85.50","60019.00","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.40","95.93"
"08/07/2024 16:29:06","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 1a H","","24ME0653 (155440)","41.90","60038.78","TER 7","","11.38","92.00","28.00","46.20","93.41","2814.32","","167.53","95.65","0.00","44.38","86.00","74.87","9509.89","300.89","38.24","31.21","1493.82","46.60","31.32","1593.88","-6.55","86.00","-7.54","-54.92","-178.98","-63.81","-164.43","-54.81","-180.08","-53.34","-171.93","83.58","84.13","40.15","148.04","93.29","85.52","60038.78","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.50","96.01"
"08/07/2024 17:01:05","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 2a H","","24ME0653 (155440)","41.90","61848.50","TER 7","","12.04","92.00","27.03","46.16","93.70","2826.19","","167.46","93.22","0.00","44.35","85.00","75.04","9575.73","296.65","42.00","31.26","1486.31","46.00","31.24","1615.49","-6.84","86.00","-8.19","-58.57","-180.01","-66.29","-164.91","-59.25","-181.47","-54.45","-172.59","82.84","83.77","29.14","142.51","93.88","86.10","61848.50","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.58","91.39"
"08/07/2024 18:01:07","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 3a H","","24ME0653 (155440)","41.90","65281.46","TER 7","","12.09","92.00","25.14","45.13","95.06","2858.90","","167.47","91.19","0.00","43.96","86.00","74.90","9413.05","300.05","43.00","31.05","1512.06","47.00","31.01","1589.95","-10.27","86.00","-8.04","-56.49","-180.58","-66.40","-165.47","-61.06","-183.14","-55.23","-174.27","82.62","83.40","31.18","144.00","94.39","86.97","65281.46","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.48","84.58"
"08/07/2024 19:01:08","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 4a H","","24ME0653 (155440)","41.90","68740.84","TER 7","","12.05","92.00","24.86","44.79","95.33","2866.52","","167.23","93.87","0.00","43.27","85.67","75.09","9489.60","298.37","44.00","30.65","1492.82","47.00","30.53","1603.76","-5.58","86.00","-8.30","-58.07","-181.00","-67.84","-165.70","-59.04","-183.33","-56.68","-174.52","78.40","79.13","41.27","143.39","94.66","86.78","68740.84","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.55","76.81"
"08/07/2024 20:01:12","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 5a H","","24ME0653 (155440)","41.90","72197.41","TER 7","","12.33","92.00","25.00","43.90","95.28","2870.30","","167.48","93.16","0.00","42.96","85.00","74.95","9458.29","301.13","44.00","30.27","1491.76","47.00","30.16","1591.52","-5.35","86.90","-7.33","-55.49","-180.27","-67.01","-165.38","-59.92","-181.80","-54.71","-172.88","85.76","77.30","47.41","143.08","93.67","86.88","72197.41","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.61","70.80"
"08/07/2024 21:01:10","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 6a H","","24ME0653 (155440)","41.90","75661.73","TER 7","","12.16","92.00","24.97","44.18","94.88","2859.60","","167.02","91.57","0.00","42.81","85.00","75.07","9446.68","293.73","44.44","30.38","1491.57","48.00","30.24","1590.89","-6.86","86.00","-7.17","-60.34","-181.25","-65.97","-165.64","-57.30","-182.68","-53.76","-174.69","84.34","86.32","46.06","143.08","96.36","87.43","75661.73","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.49","62.52"
"08/07/2024 22:01:08","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 7a H","","24ME0653 (155440)","41.90","79120.04","TER 7","","12.38","92.00","23.72","44.73","95.37","2865.67","","168.34","91.32","0.00","43.29","86.00","74.89","9366.89","298.44","47.36","30.69","1472.77","49.41","30.51","1577.90","-3.98","85.91","-8.92","-60.26","-179.68","-67.52","-164.50","-59.06","-181.65","-54.08","-172.71","73.36","78.77","47.10","143.15","93.00","86.83","79120.04","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.76","61.99"
"08/07/2024 23:01:03","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 8a H","","24ME0653 (155440)","41.90","82590.16","TER 7","","12.05","92.00","22.45","43.18","95.62","2870.70","","167.71","93.41","0.00","41.85","86.00","75.00","9558.47","298.69","49.00","30.12","1499.74","50.00","29.89","1604.75","-5.42","86.00","-8.57","-56.84","-182.07","-65.58","-165.36","-59.87","-182.56","-57.43","-173.39","70.09","71.94","61.96","144.91","94.48","86.93","82590.16","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.47","61.12"
"09/07/2024 00:01:03","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - 9a H","","24ME0653 (155440)","41.90","86079.07","TER 7","","12.04","92.00","22.38","43.84","95.71","2872.67","","167.58","92.53","0.00","42.00","87.00","75.14","9349.43","300.36","50.00","30.21","1502.27","50.05","29.93","1615.69","-5.73","86.00","-9.00","-57.48","-180.31","-67.81","-164.42","-58.96","-182.01","-56.28","-174.38","103.73","75.26","56.92","142.48","96.67","87.35","86079.07","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.77","60.53"
"09/07/2024 01:01:38","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624237 (155615)","Secagem - Fim RO","","24ME0653 (155440)","0.00","88218.91","TER 7","","11.17","86.00","22.11","42.18","0.00","0.00","","96.08","76.47","0.00","40.63","60.00","62.44","7098.67","142.34","60.00","41.59","2103.55","60.00","40.99","1842.95","20.00","78.00","-8.23","-52.31","-174.37","-66.82","-133.84","-53.43","-174.83","-59.77","-165.64","78.89","72.98","1.45","6.19","74.94","102.08","88218.91","100.00","11.56","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1033","1033","1033","1033","1033","1033","2.26","85.00"
"09/07/2024 04:22:35","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624238 (155585)","Secagem - 1a H","","24ME0656 (155681)","44.20","88218.91","TER 6","","11.47","86.00","21.67","41.39","0.00","0.00","","113.71","70.69","0.00","39.55","60.00","63.33","7031.59","140.72","60.00","41.97","2223.91","60.00","41.22","1965.83","8.74","78.00","-10.51","-61.10","-180.28","-72.72","-142.96","-60.64","-178.86","-63.21","-170.06","84.30","82.30","43.78","7.76","45.33","100.47","0.00","100.00","11.38","1.68","1.68","1.68","1.68","1.68","1.68","6.00","6.00","6.00","6.00","6.00","5.00","1033","1033","1033","1033","1033","1033","1.99","99.22"
"09/07/2024 04:56:08","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624238 (155585)","Secagem - 2a H","","24ME0656 (155681)","44.20","410.64","TER 6","","12.02","88.00","21.82","41.61","51.43","1617.00","","143.02","78.44","0.00","40.29","63.05","75.51","7028.05","156.03","40.00","33.93","1496.66","46.00","28.62","1586.61","1.86","78.00","-6.35","-48.51","-155.55","-60.74","-137.51","-49.69","-154.85","-50.48","-147.46","86.55","84.97","54.64","162.52","98.26","91.80","410.64","100.00","24.80","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1033","1033","1033","2.01","98.87"
"09/07/2024 05:56:07","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624238 (155585)","Secagem - 3a H","","24ME0656 (155681)","44.20","3153.48","TER 6","","12.43","92.00","22.04","46.86","93.67","2911.78","","168.72","89.86","0.00","44.29","83.00","74.91","8865.43","285.53","39.35","40.16","1486.51","45.00","30.47","1618.74","-1.00","85.00","-7.45","-56.35","-171.95","-66.18","-157.39","-55.56","-174.48","-53.00","-166.51","85.45","82.22","49.94","159.44","93.41","86.47","3153.48","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.87","98.73"
"09/07/2024 06:34:56","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624238 (155585)","Troca Lote ou Ordem","","24ME0656 (155681)","44.20","5450.03","TER 6","","12.06","92.00","21.95","47.71","93.85","2921.68","","168.15","89.77","0.00","44.78","85.00","74.91","9036.57","300.80","40.00","40.07","1490.77","45.58","31.11","1594.33","-1.98","85.00","-8.22","-55.98","-174.47","-63.52","-159.17","-58.41","-176.84","-53.16","-168.32","87.76","85.10","60.88","159.68","95.70","85.79","5450.03","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.65","98.71"
"09/07/2024 06:37:06","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624239 (155687)","Secagem - 1a H","","24ME0656 (155681)","44.20","5579.33","TER 6","","12.15","92.00","21.99","47.66","93.79","2918.60","","169.06","91.95","0.00","44.88","85.00","75.03","8981.67","298.26","40.00","40.11","1488.94","46.00","31.16","1608.01","-2.81","85.00","-8.12","-56.73","-173.77","-65.34","-158.49","-56.83","-176.44","-53.51","-167.17","86.30","85.23","61.05","159.16","95.69","85.79","5579.33","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.82","99.60"
"09/07/2024 06:58:08","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624239 (155687)","Secagem - 2a H","","24ME0656 (155681)","44.20","6824.16","TER 6","","12.22","92.00","21.98","47.90","93.99","2916.67","","169.24","93.22","0.00","44.99","83.89","74.95","8927.48","301.45","40.00","40.13","1503.07","46.00","31.24","1591.19","-2.05","85.00","-6.60","-56.00","-174.09","-66.15","-158.26","-58.41","-176.74","-55.06","-168.42","85.45","86.24","60.28","160.12","96.03","86.30","6824.16","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.69","99.14"
"09/07/2024 07:58:03","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624239 (155687)","Secagem - 3a H","","24ME0656 (155681)","44.20","10380.96","TER 6","","12.18","92.00","22.00","48.48","94.09","2923.30","","168.89","90.59","0.00","45.15","85.00","75.08","8912.49","301.23","40.00","39.79","1511.67","45.00","31.30","1604.93","-5.34","85.00","-10.23","-58.70","-173.73","-66.51","-160.12","-56.34","-179.53","-56.50","-167.76","90.02","85.31","45.79","160.12","94.87","85.93","10380.96","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.80","98.45"
"09/07/2024 08:58:05","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624239 (155687)","Secagem - 4a H","","24ME0656 (155681)","44.20","13950.71","TER 6","","12.11","92.00","22.01","48.12","94.25","2924.15","","168.77","92.00","0.00","45.34","84.88","74.96","9025.86","299.75","39.75","40.08","1482.65","46.00","31.41","1590.29","-3.22","85.00","-7.08","-57.70","-173.84","-64.89","-158.41","-58.82","-175.97","-52.15","-169.04","85.37","84.58","38.81","160.25","94.84","86.53","13950.71","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.92","99.61"
"09/07/2024 09:58:05","Bionis YE 38 (OT) - Ext.Lev SC-20 AGLO","Q624239 (155687)","Secagem - 5a H","","24ME0656 (155681)","44.20","17525.21","TER 6","","12.11","92.00","21.89","47.66","94.40","2924.75","","169.59","91.48","0.00","45.15","85.00","75.10","8989.75","298.18","40.00","39.82","1511.60","45.65","31.36","1602.66","-2.74","85.00","-6.71","-57.41","-175.88","-66.51","-160.01","-57.95","-178.67","-56.08","-169.85","82.46","84.28","43.76","160.20","94.97","86.58","17525.21","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.84","99.37"
