"Data/Hora","Produto","SEC 4 - Ar Desumidificado (C)","SEC 4 - BO-02 (%)","SEC 4 - Câmara de Secagem (mmca)","SEC 4 - Delta P Filtro Cesto (mmca)","SEC 4 - Densidade TQ Origem (g/l)","SEC 4 - Duto do LF02 para CL02 (C)","SEC 4 - Malha do filtro","SEC 4 - LF-01(Pó) (C)","SEC 4 - LF-01(Tela) (C)","SEC 4 - Lote","SEC 4 - Lote TQ Origem","SEC 4 - Massa Seca TQ Origem (%)","SEC 4 - Massa Seca TQ Origem (auxiliar) (%)","SEC 4 - Peso TQ Origem (kg)","SEC 4 - Peso TQ Origem (em MS) (%)","SEC 4 - Pressão da Linha de Alimentação (bar)","SEC 4 - Pressão Delta P CL-01 (mmca)","SEC 4 - Pressão Delta P CL-02 (mmca)","SEC 4 - Pressão LF-01 (mmca)","SEC 4 - Pressão LF-02 (mmca)","SEC 4 - Pressão VE-01 (mmca)","SEC 4 - Pressão VE-04 (mmca)","SEC 4 - Processo","SEC 4 - Rotação VE-01 (%)","SEC 4 - Rotação VE-02 (%)","SEC 4 - Rotação VE-04 (%)","SEC 4 - Rotação VE-05 (%)","SEC 4 - Rotação VE-06 (%)","SEC 4 - Rotação VE-07 (%)","SEC 4 - Saída Câmara (C)","SEC 4 - Saída do Envase(Pó) (C)","SEC 4 - Soprador RO-01 (mmca)","SEC 4 - Vazão de Água Evaporada (kg/h)","SEC 4 - Temp. Antes TQ 10 (pasteurização) (C)","SEC 4 - Temp. Após TQ 10 (C)","SEC 4 - Temperatura AQ-01 (C)","SEC 4 - Temperatura AQ-02 (C)","SEC 4 - Temperatura AQ-03 (C)","SEC 4 - Temperatura AQ-04 (C)","SEC 4 - Temperatura AQ-05 (C)","SEC 4 - Temperatura AQ-06 (C)","SEC 4 - Temperatura AQ-07 (C)","SEC 4 - Totalizador de Entrada (kg)","SEC 4 - TQ Origem","SEC 4 - Vazão de Ar VE-04 (kg/h)","SEC 4 - Vazão de Ar VE-05 (kg/h)","SEC 4 - Vazão de Ar VE-06 (kg/h)","SEC 4 - Vazão de Entrada (kg/h)","SEC 4 - VE-08 (mmca)","SEC 4 - Volume TQ Origem (m3)","SEC 4 - XV-109 Aberta (s)","SEC 4 - XV-109 Intervalo (s)","SEC 4 - Verificação","SEC 4 - Taxa de Evaporação (%)","SEC 4 - Totalizador de Entrada (auxiliar) (kg)","SEC 4 - Sanitização tq. emerg. foi feita?","SEC 4 - Nivel TQ Origem (g/l)","SEC 4 - Nível Óleo BO 02","SEC 4 - Temperatura TQ Origem (C)","SEC 4 - Tela da peneira","SEC 4 - Avaliação material retido","SEC 4 - Monitoramento (peneira)","SEC 4 - Saída do Envaso(Pó) manual (C)","SEC 4 - Monitoramento","SEC 4 - Verificação RO","SEC 4 - Totalizador de pó (kg)","SEC 4 - Pressão VE-05 (mmca)","SEC 4 - Pressão VE-06 (mmca)","SEC 4 - Umidade Absoluta (g/kg)","SEC 4 - Abertura vv de vapor principal","SEC 4 - Bico 1","SEC 4 - Bico 2","SEC 4 - Bico 3","SEC 4 - Bico 4","SEC 4 - Bico 5","SEC 4 - Bico 6","SEC 4 - Pastilha 1","SEC 4 - Pastilha 2","SEC 4 - Pastilha 3","SEC 4 - Pastilha 4","SEC 4 - Pastilha 5","SEC 4 - Pastilha 6","SEC 4 - Bico 1 Do Secador 4 Aberto","SEC 4 - Bico 2 Do Secador 4 Aberto","SEC 4 - Bico 3 Do Secador 4 Aberto","SEC 4 - Bico 4 Do Secador 4 Aberto","SEC 4 - Bico 5 Do Secador 4 Aberto","SEC 4 - Bico 6 Do Secador 4 Aberto","SEC 4 - CV Válvula de Controle de Pressão LF-02 (%)"
"09/07/2024 23:12:40","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.15","44.28","-1.83","","","54.63","","78.74","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","10562.49","4686.58","129.96","80.88","121.53","56.49","-3.20","12.69","92.25","Troca Lote ou Ordem","92.16","84.99","39.99","64.99","64.99","93.08","86.90","39.14","2493.27","93.77","76.41","72.63","138.63","39.86","77.34","45.06","25.01","39.81","20.40","64317.68","TER 1","","","","1019.17","160.80","","2","10","","8.96","64317.68","","10.36","","5.19","","","","","","","27103.37","90.10","84.68","8","61.20","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","61.60"
"09/07/2024 23:13:06","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.15","44.28","-1.77","","","54.24","","78.73","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","10433.96","4629.55","129.92","80.26","121.94","56.53","-2.98","12.03","92.06","Secagem - 1a H","92.16","84.99","39.99","64.99","64.99","93.08","86.83","38.94","2521.90","94.57","76.11","72.65","138.44","39.83","77.28","45.07","25.01","39.83","20.37","64325.08","TER 1","","","","1016.66","159.50","","2","10","","9.03","64325.08","","10.23","","5.31","","","","","","","27106.49","90.07","84.63","8","61.20","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","61.60"
"09/07/2024 23:57:48","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.15","44.28","-3.07","","","54.60","","79.17","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","9872.56","4380.45","130.05","81.86","120.50","56.18","-4.82","11.46","92.78","Secagem - 2a H","92.16","84.99","39.99","64.99","64.99","93.08","87.00","38.28","2498.24","93.81","82.71","72.79","139.31","39.84","77.87","44.97","25.01","39.98","20.47","65088.06","TER 1","","","","1018.54","159.53","","2","10","","8.96","65088.06","","9.68","","5.78","","","","","","","27427.99","88.91","83.26","8","61.20","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","61.60"
"10/07/2024 00:57:49","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.15","44.28","-2.97","","","54.92","","79.11","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","8846.89","3925.37","130.07","81.31","120.88","55.58","-2.68","11.19","93.24","Secagem - 3a H","91.36","84.99","39.99","64.99","64.99","92.88","87.06","38.46","2509.68","94.77","77.22","71.69","138.85","39.92","77.79","44.98","24.84","39.32","20.33","66111.60","TER 1","","","","1021.21","161.45","","2","10","","9.05","66111.60","","8.67","","6.49","","","","","","","27859.58","90.70","85.04","8","59.97","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","61.60"
"10/07/2024 01:57:50","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.15","44.28","-4.37","","","53.72","","78.87","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","7863.68","3489.11","129.98","81.31","121.46","56.48","-2.63","10.45","92.08","Secagem - 4a H","91.36","84.99","39.99","64.99","64.99","92.88","86.94","38.28","2519.84","92.68","79.24","72.71","138.53","40.13","78.16","44.91","25.08","40.42","20.32","67136.48","TER 1","","","","1024.81","160.73","","2","10","","8.85","67136.48","","7.71","","5.27","","","","","","","28291.91","90.76","85.07","8","59.97","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","61.60"
"10/07/2024 02:57:46","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.14","44.37","-3.06","","","53.51","","78.84","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","6891.75","3057.87","129.98","81.55","121.35","57.14","-4.11","11.30","92.40","Secagem - 5a H","91.36","84.99","39.99","64.99","64.99","92.88","86.84","38.84","2495.83","94.31","76.43","72.56","138.92","39.96","77.38","45.05","25.03","40.74","20.35","68161.45","TER 1","","","","1020.84","163.00","","2","10","","9.01","68161.45","","6.76","","6.03","","","","","","","28724.07","89.23","83.40","8","59.97","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","60.76"
"10/07/2024 03:57:47","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.14","44.37","-3.65","","","54.58","","78.95","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","5633.00","2499.36","130.02","81.69","121.57","54.53","-3.31","10.61","91.44","Secagem - 6a H","91.36","84.99","39.99","64.99","64.99","92.88","86.93","40.11","2415.08","94.32","73.69","71.92","139.06","40.11","78.23","45.15","25.01","39.25","20.34","69189.34","TER 1","","","","1022.30","157.03","","2","10","","9.01","69189.34","","5.52","","5.39","","","","","","","29157.25","93.12","87.19","8","59.97","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","60.76"
"10/07/2024 04:57:50","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.14","44.37","-2.14","","","53.41","","78.81","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","4797.62","2128.70","129.95","81.60","121.02","57.94","-4.52","10.63","93.89","Secagem - 7a H","91.05","84.99","39.99","64.99","64.99","92.95","87.20","40.12","2505.40","94.47","77.39","72.21","139.78","40.19","78.18","44.80","25.05","40.10","20.33","70218.19","TER 1","","","","1022.75","157.03","","2","10","","9.02","70218.19","","4.70","","5.37","","","","","","","29590.78","95.40","89.58","8","60.33","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","57.93"
"10/07/2024 05:57:45","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.14","44.37","-1.85","","","53.54","","78.70","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","3712.97","1647.44","129.98","82.76","121.78","56.46","-1.05","11.07","91.96","Secagem - 8a H","91.05","84.99","39.99","64.99","64.99","92.95","86.87","39.57","2483.84","94.19","78.23","72.25","138.80","40.14","78.18","45.06","24.98","40.81","20.23","71244.00","TER 1","","","","1029.55","161.48","","2","10","","9.00","71244.00","","3.64","","6.11","","","","","","","30023.13","93.34","87.32","8","60.33","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","57.77"
"10/07/2024 06:57:46","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.12","44.42","-2.88","","","53.13","","78.83","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","0.00","0.00","129.84","81.96","121.63","56.74","-3.33","11.48","93.01","Secagem - 9a H","91.05","84.99","39.99","64.99","64.99","92.95","87.09","40.57","2468.48","94.96","78.43","72.33","139.80","39.98","78.03","45.03","25.09","39.29","20.47","72271.60","TER 1","","","","1028.30","159.00","","2","10","","9.07","72271.60","","0.00","","5.29","","","","","","","30456.16","92.69","87.03","8","60.33","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","57.84"
"10/07/2024 07:57:45","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.12","44.42","-2.97","","","52.79","","78.68","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","0.00","0.00","130.02","82.30","122.12","55.54","-0.59","10.25","92.91","Secagem - 10a H","91.05","84.99","39.99","64.99","64.99","92.95","86.92","40.23","2516.10","94.86","63.44","69.28","139.16","39.72","77.50","45.02","24.88","40.21","20.04","73301.66","TER 1","","","","1043.22","159.55","","2","10","","9.06","73301.66","","0.00","","5.29","","","","","","","30889.81","91.94","86.08","8","60.33","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","57.74"
"10/07/2024 08:57:44","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.04","44.42","-2.30","","","53.67","","78.68","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","0.00","0.00","129.83","81.84","121.51","59.16","-1.15","10.44","91.88","Secagem - 11a H","91.06","84.99","39.99","64.99","64.99","92.94","87.01","40.03","2412.83","95.11","82.46","66.21","139.82","39.84","78.31","45.09","25.01","40.39","20.22","74342.74","TER 1","","","","1044.42","149.20","","2","10","","9.08","74342.74","","0.00","","5.29","","","","","","","31329.12","92.65","86.88","8","61.47","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","57.72"
"10/07/2024 09:57:46","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.04","44.42","-2.70","","","56.76","","78.05","0.00","Q424186 (155684)","24ME0648 (155527)","44.37","44.37","0.00","0.00","129.96","83.25","125.09","35.52","-2.00","10.91","80.58","Secagem - 12a H","91.06","84.99","39.99","64.99","64.99","92.94","86.70","47.78","2479.86","97.04","63.89","66.80","140.26","39.88","74.21","45.24","24.98","39.76","20.05","75391.98","TER 1","","","","1059.03","160.00","","2","10","oliveira_vs (6)","9.27","75391.98","","0.00","","5.29","","","","","","oliveira_vs (6)","31772.45","104.62","98.91","8","61.47","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","55.08"
"11/07/2024 02:09:41","Bionis YE DRK NS - Ext.Lev SC-20 AGLO","20.90","0.00","-2.85","","","67.37","","106.31","0.00","Q424187 (155743)","24ME0664 (155359)","42.20","42.20","69535.82","29344.12","2.22","86.18","129.93","-0.02","-3.08","10.86","43.32","Secagem - 1a H","88.04","84.99","39.99","64.99","64.99","97.00","102.70","68.36","497.34","0.00","89.18","24.31","117.89","52.13","71.81","81.27","54.57","47.07","32.14","75715.66","TER 2","","","","0.00","209.58","","3","10","","0.00","75715.66","","68.17","","0.00","","","","","","","31908.61","75.48","69.57","11","56.59","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","0","0","0","0","0","53.56"
"11/07/2024 02:33:44","Bionis YE DRK NS - Ext.Lev SC-20 AGLO","20.90","0.00","-2.76","","","39.98","","106.61","0.00","Q424187 (155743)","24ME0664 (155359)","42.20","42.20","69598.10","29370.40","2.08","84.23","128.01","-1.16","-2.29","10.64","42.43","Secagem - 2a H","88.04","84.99","39.99","64.99","64.99","97.00","104.38","39.56","497.29","0.00","58.78","20.94","122.27","44.60","74.86","41.77","35.33","40.47","33.56","75715.66","TER 2","","","","0.00","133.47","","3","10","","0.00","75715.66","","68.24","","0.00","","","","","","","31908.61","73.14","67.21","12","56.59","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","0","0","0","0","0","53.56"
"11/07/2024 03:33:42","Bionis YE DRK NS - Ext.Lev SC-20 AGLO","14.20","0.00","-1.99","","","37.42","","107.14","0.00","Q424187 (155743)","24ME0664 (155359)","42.20","42.20","69586.83","29365.64","1.85","86.88","132.34","-0.64","-2.09","10.61","44.31","Secagem - 3a H","88.04","84.99","39.99","64.99","64.99","97.00","104.81","36.10","512.09","0.00","96.60","19.02","122.05","45.40","73.99","42.28","32.06","39.14","27.63","0.00","TER 2","","","","0.00","135.43","","3","10","","0.00","75715.66","","68.22","","0.00","","","","","","","0.00","74.68","68.75","16","56.66","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","0","0","0","0","0","53.56"
"11/07/2024 04:33:40","Bionis YE DRK NS - Ext.Lev SC-20 AGLO","5.07","30.93","-2.81","","","36.26","","95.57","0.00","Q424187 (155743)","24ME0664 (155359)","42.20","42.20","67504.68","28486.97","120.07","88.36","135.29","-0.50","-5.01","10.48","46.49","Secagem - 4a H","93.08","84.99","39.99","64.99","64.99","99.56","94.64","31.34","1472.80","70.73","77.32","71.70","136.18","44.79","74.87","44.67","24.88","39.84","19.30","378.13","TER 2","","","","679.24","174.80","","3","10","","6.76","378.13","","66.18","","0.00","","","","","","","151.59","77.17","68.77","10","74.57","1.70","1.70","0.00","1.70","0.00","2.00","3.00","3.00","0.00","3.00","0.00","3.00","1","0","0","1","0","0","56.49"
"11/07/2024 05:33:45","Bionis YE DRK NS - Ext.Lev SC-20 AGLO","4.56","43.24","-1.82","","","43.90","","87.64","0.00","Q424187 (155743)","24ME0664 (155359)","42.20","42.20","66550.21","28084.19","110.04","86.32","135.52","5.69","-5.38","10.91","46.43","Secagem - 5a H","93.08","84.99","39.99","64.99","64.99","97.01","87.28","32.63","2313.10","104.54","79.09","71.15","137.43","45.12","75.45","45.10","24.97","40.04","19.08","1319.39","TER 2","","","","960.54","204.90","","3","10","","9.98","1319.39","","65.25","","0.00","","","","","","","528.94","79.49","69.52","9","74.82","1.70","1.70","0.00","1.70","0.00","2.00","3.00","3.00","0.00","3.00","0.00","3.00","1","1","0","1","0","0","59.50"
"11/07/2024 06:33:40","Bionis YE DRK NS - Ext.Lev SC-20 AGLO","5.09","43.24","-3.45","","","53.06","","82.91","0.00","Q424187 (155743)","","42.20","42.20","","","109.97","86.00","132.97","5.01","-7.23","10.09","49.58","Secagem - 6a H","93.08","84.99","39.99","64.99","64.99","97.01","86.66","39.81","2400.01","105.21","78.47","70.72","136.52","45.00","74.56","44.54","24.97","39.91","19.67","2278.64","","","","","960.56","183.20","","3","10","","10.05","2278.64","","","","","","","","","","","913.50","81.30","74.75","9","69.76","1.70","1.70","0.00","1.70","0.00","2.00","3.00","3.00","0.00","3.00","0.00","3.00","1","1","0","1","0","0","64.54"
