*Exported on Mon Aug 05 07:54:08 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 7:34:42;GMT-3.0;"48,63";"40.185,22";"37,00";"71,28";"20.885,00";"19.388,12";"20.904,69";"19.289,06"
31-07-2024 7:35:42;GMT-3.0;"48,49";"40.139,70";"37,00";"71,28";"20.838,75";"19.323,44";"20.870,56";"19.456,12"
31-07-2024 7:36:42;GMT-3.0;"48,35";"40.072,20";"37,00";"71,28";"20.799,38";"19.275,19";"20.816,38";"19.507,50"
31-07-2024 7:37:42;GMT-3.0;"48,20";"39.985,00";"37,00";"71,28";"20.737,19";"19.247,94";"20.773,19";"19.116,94"
31-07-2024 7:38:42;GMT-3.0;"48,06";"39.924,04";"37,00";"71,28";"20.705,94";"19.235,62";"20.723,94";"18.888,75"
31-07-2024 7:39:42;GMT-3.0;"47,92";"39.825,37";"37,00";"71,28";"20.689,69";"19.190,38";"20.712,56";"18.990,56"
31-07-2024 7:40:42;GMT-3.0;"47,78";"39.749,13";"37,00";"71,28";"20.641,25";"19.156,56";"20.665,56";"19.039,69"
31-07-2024 7:41:42;GMT-3.0;"47,64";"39.672,55";"37,00";"71,28";"20.601,25";"19.112,44";"20.626,56";"19.035,56"
31-07-2024 7:42:42;GMT-3.0;"47,50";"39.594,08";"37,00";"71,28";"20.551,88";"19.069,62";"20.567,44";"19.031,06"
31-07-2024 7:43:42;GMT-3.0;"47,36";"39.489,64";"37,00";"71,28";"20.513,12";"19.031,88";"20.543,75";"18.988,69"
31-07-2024 7:44:42;GMT-3.0;"47,22";"39.427,17";"37,00";"71,28";"20.455,00";"18.995,94";"20.483,00";"18.624,75"
31-07-2024 7:45:42;GMT-3.0;"47,08";"39.320,93";"37,00";"71,28";"20.420,00";"18.944,75";"20.467,56";"18.765,00"
31-07-2024 7:46:42;GMT-3.0;"46,94";"39.271,81";"37,00";"71,28";"20.366,88";"18.903,38";"20.414,06";"18.693,19"
31-07-2024 7:47:42;GMT-3.0;"46,80";"39.164,38";"37,00";"71,28";"20.338,75";"18.838,62";"20.343,44";"18.899,44"
31-07-2024 7:48:42;GMT-3.0;"46,66";"39.058,84";"37,00";"71,28";"20.270,94";"18.788,25";"20.300,00";"18.930,56"
31-07-2024 7:49:42;GMT-3.0;"46,52";"38.955,52";"37,00";"71,28";"20.240,31";"18.762,75";"20.257,69";"18.815,81"
31-07-2024 7:50:42;GMT-3.0;"46,38";"38.920,92";"37,00";"71,28";"20.207,81";"18.748,06";"20.207,06";"18.798,19"
31-07-2024 7:51:42;GMT-3.0;"46,24";"38.789,40";"37,00";"71,28";"20.140,31";"18.704,75";"20.172,25";"18.713,81"
31-07-2024 7:52:42;GMT-3.0;"46,10";"38.721,62";"37,00";"71,28";"20.103,12";"18.640,12";"20.157,88";"18.535,88"
31-07-2024 7:53:42;GMT-3.0;"45,96";"38.628,96";"37,00";"71,28";"20.070,31";"18.600,19";"20.094,50";"18.562,88"
31-07-2024 7:54:42;GMT-3.0;"45,82";"38.559,29";"37,00";"71,28";"20.008,12";"18.561,94";"20.014,44";"18.802,12"
31-07-2024 7:55:42;GMT-3.0;"45,68";"38.468,51";"37,00";"71,28";"19.964,38";"18.532,69";"20.003,94";"18.618,38"
31-07-2024 7:56:42;GMT-3.0;"45,54";"38.402,11";"37,00";"71,28";"19.924,69";"18.481,38";"19.957,62";"18.677,06"
31-07-2024 7:57:42;GMT-3.0;"45,40";"38.300,11";"37,00";"71,28";"19.874,38";"18.441,94";"19.905,62";"18.331,88"
31-07-2024 7:58:42;GMT-3.0;"45,26";"38.219,48";"37,00";"71,28";"19.823,75";"18.413,38";"19.874,50";"17.970,75"
31-07-2024 7:59:42;GMT-3.0;"45,12";"38.106,07";"37,00";"71,28";"19.771,25";"18.365,31";"19.822,69";"18.133,31"
31-07-2024 8:00:42;GMT-3.0;"44,98";"38.062,43";"37,00";"71,28";"19.754,06";"18.318,44";"19.774,12";"18.591,94"
31-07-2024 8:01:42;GMT-3.0;"44,84";"37.977,27";"37,00";"71,28";"19.723,44";"18.283,25";"19.735,31";"18.369,00"
31-07-2024 8:02:42;GMT-3.0;"44,69";"37.888,95";"37,00";"71,28";"19.682,19";"18.266,88";"19.712,00";"18.193,69"
31-07-2024 8:03:42;GMT-3.0;"44,55";"37.806,13";"37,00";"71,28";"19.646,25";"18.241,25";"19.688,06";"18.266,25"
31-07-2024 8:04:42;GMT-3.0;"44,49";"37.776,00";"37,00";"71,28";"19.594,38";"18.186,56";"19.629,44";"18.247,50"
