"TimeStamp","G100CP2_FT420202","G100CP2_FT420201","G100CP2_PV110001","G100CP2_PV110002","G100CP2_PV110007","G100CP2_LT110003","G100CP2_LIC110003_MV","G100CP2_PV110007","G100CP2_FIC420201_SP","G100CP2_FIC420202_SP","G100CPU_M1WT100010","G100CP2_DT420201","G100CP2_PV110003","G100CP2_PV110017","G100CP2_SET110093","G100CP2_SET110094","G100CP2_FT110003"
"8/1/2024 9:09","0","0","0","0","0","0.19","25","0","0","26,983.12","200,467.00","1,434.41","49.71","0","71.21","37","0"
"8/1/2024 9:10","0","0","0","0","0","0.19","25","0","0","26,983.12","200,110.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:11","0","0","0","0","0","0.18","25","0","0","26,983.12","199,932.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:12","0","0","0","0","0","0.18","25","0","0","26,983.12","199,457.00","1,434.38","49.71","0","71.21","37","0"
"8/1/2024 9:13","0","0","0","0","0","0.17","25","0","0","26,983.12","199,160.00","1,434.38","49.71","0","71.21","37","0"
"8/1/2024 9:14","0","0","0","0","0","0.19","25","0","0","26,983.12","199,100.00","1,434.43","49.71","0","71.21","37","0"
"8/1/2024 9:15","0","0","0","0","0","0.17","25","0","0","26,983.12","198,685.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:16","0","0","0","0","0","0.17","25","0","0","26,983.12","198,328.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:17","0","0","0","0","0","0.19","25","0","0","26,983.12","197,913.00","1,434.43","49.71","0","71.21","37","0"
"8/1/2024 9:18","0","0","0","0","0","0.17","25","0","0","26,983.12","197,734.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:19","0","0","0","0","0","0.17","25","0","0","26,983.12","197,497.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:20","0","0","0","0","0","0.16","25","0","0","26,983.12","197,200.00","1,434.43","49.71","0","71.21","37","0"
"8/1/2024 9:21","0","0","0","0","0","0.17","25","0","0","26,983.12","197,081.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:22","0","0","0","0","0","0.17","25","0","0","26,983.12","196,843.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:23","0","0","0","0","0","0.17","25","0","0","26,983.12","196,368.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:24","0","0","0","0","0","0.17","25","0","0","26,983.12","196,071.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:25","0","0","0","0","0","0.17","25","0","0","26,983.12","195,774.00","1,434.50","49.71","0","71.21","37","0"
"8/1/2024 9:26","0","0","0","0","0","0.17","25","0","0","26,983.12","195,715.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:27","0","0","0","0","0","0.17","25","0","0","26,983.12","195,418.00","1,434.38","49.71","0","71.21","37","0"
"8/1/2024 9:28","0","0","0","0","0","0.18","25","0","0","26,983.12","195,180.00","1,434.38","49.71","0","71.21","37","0"
"8/1/2024 9:29","0","0","0","0","0","0.18","25","0","0","26,983.12","194,824.00","1,434.43","49.71","0","71.21","37","0"
"8/1/2024 9:30","0","0","0","0","0","0.17","25","0","0","26,983.12","194,586.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:31","0","0","0","0","0","0.18","25","0","0","26,983.12","194,289.00","1,434.43","49.71","0","71.21","37","0"
"8/1/2024 9:32","0","0","0","0","0","0.17","25","0","0","26,983.12","193,992.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:33","0","0","0","0","0","0.16","25","0","0","26,983.12","193,577.00","1,434.43","49.71","0","71.21","37","0"
"8/1/2024 9:34","0","0","0","0","0","0.18","25","0","0","26,983.12","193,280.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:35","0","0","0","0","0","0.17","25","0","0","26,983.12","193,220.00","1,434.38","49.71","0","71.21","37","0"
"8/1/2024 9:36","0","0","0","0","0","0.18","25","0","0","26,983.12","192,923.00","1,434.38","49.71","0","71.21","37","0"
"8/1/2024 9:37","0","0","0","0","0","0.17","25","0","0","26,983.12","192,745.00","1,434.38","49.71","0","71.21","37","0"
"8/1/2024 9:38","0","0","0","0","0","0.16","25","0","0","26,983.12","192,211.00","1,434.43","49.71","0","71.21","37","0"
"8/1/2024 9:39","0","0","0","0","0","0.16","25","0","0","26,983.12","191,914.00","1,434.45","49.71","0","71.21","37","0"
"8/1/2024 9:40","0","0","0","0","0","0.19","25","0","0","26,983.12","191,735.00","1,434.43","49.71","0","499.07","37","0"
"8/1/2024 9:41","4,598.75","0","0","0","0","0.17","25","0","0","26,983.12","191,617.00","1,434.57","24.86","0","71.3","37","0"
"8/1/2024 9:42","7,659.38","9,053.50","93.19","111.51","0","0.23","25","0","0","8,394.12","191,320.00","1,424.51","45.52","204.7","71.3","37","0"
"8/1/2024 9:43","8,475.00","9,154.00","244.26","245.96","0","2.04","25","0","0","8,488.25","190,963.00","1,426.98","49.83","490.22","71.3","37","0"
"8/1/2024 9:44","8,493.75","9,098.88","393.53","384.43","0","4.59","25","0","0","8,433.38","190,726.00","1,435.49","50.59","777.96","71.3","37","0"
"8/1/2024 9:45","8,388.75","9,072.00","550.01","529.3","0","7.41","25","0","0","8,410.25","190,488.00","1,435.17","50.96","1,079.31","71.3","37","0"
"8/1/2024 9:46","8,268.75","9,022.12","700.79","669.58","0","10.63","25","0","0","8,374.12","190,132.00","1,432.49","51.14","1,370.37","71.3","37","0"
"8/1/2024 9:47","8,334.38","9,129.75","848.57","806.92","0","13.94","25","0","0","8,469.25","189,835.00","1,435.35","51.26","1,655.49","71.3","37","0"
"8/1/2024 9:48","8,443.12","9,132.00","998.59","945.38","0","17.23","25","0","0","8,473.38","189,597.00","1,439.97","51.37","1,943.97","71.3","37","0"
"8/1/2024 9:49","8,356.88","8,984.50","1,151.64","1,087.83","0","20.42","25","0","0","8,351.12","189,241.00","1,436.77","51.42","2,239.46","71.3","37","0"
"8/1/2024 9:50","8,270.62","8,949.12","1,301.03","1,226.60","0","23.48","25","0","0","8,307.00","189,122.00","1,433.38","51.47","2,527.62","71.3","37","0"
"8/1/2024 9:51","8,334.38","8,931.75","1,454.98","1,369.50","0","26.53","25","0","0","8,286.38","188,825.00","1,431.56","51.51","2,824.48","71.3","37","0"
"8/1/2024 9:52","8,371.88","8,909.12","1,598.77","1,502.83","0","29.58","25","0","0","8,271.62","188,528.00","1,430.67","51.55","3,101.61","71.3","37","0"
"8/1/2024 9:53","8,370.00","8,925.00","1,747.43","1,640.76","0","32.62","25","0","0","8,279.50","188,172.00","1,430.36","51.57","3,388.19","71.3","37","0"
"8/1/2024 9:54","8,156.25","8,931.12","1,901.01","1,783.00","0","35.69","25","0","0","8,264.62","188,172.00","1,430.10","51.6","3,684.01","71.3","37","0"
"8/1/2024 9:55","8,257.50","8,917.00","2,044.68","1,916.07","0","38.75","25","0","0","8,260.25","187,993.00","1,429.80","51.62","3,960.74","71.3","37","0"
"8/1/2024 9:56","8,190.00","8,908.00","2,193.23","2,053.60","0","41.87","25","0","0","8,263.50","187,815.00","1,429.68","51.64","4,246.83","71.3","37","0"
"8/1/2024 9:57","8,265.00","8,915.25","2,341.74","2,191.31","0","44.93","25","0","0","8,266.62","187,459.00","1,429.62","51.66","4,533.05","71.3","37","0"
"8/1/2024 9:58","8,285.62","8,918.12","2,490.30","2,328.97","0","48.05","25","0","0","8,269.25","187,340.00","1,429.49","51.67","4,819.27","71.3","37","0"
"8/1/2024 9:59","8,195.62","8,911.75","2,638.85","2,466.77","0","51.11","25","0","0","8,255.12","187,103.00","1,429.37","51.69","5,105.62","71.3","37","0"
"8/1/2024 10:00","8,317.50","8,916.00","2,787.40","2,604.27","0","54.25","25","0","0","8,260.12","187,281.00","1,429.30","51.7","5,391.67","71.3","37","0"
"8/1/2024 10:01","8,195.62","8,914.25","2,935.93","2,742.02","0","57.37","25","0","658.99","8,266.62","186,924.00","1,429.19","51.71","5,677.95","71.3","37","0"
"8/1/2024 10:02","0","0","3,027.58","2,839.49","15,314.06","57.89","25","15,314.06","0","26,983.12","186,924.00","1,429.20","51.6","5,867.07","71.3","37","20,628.12"
"8/1/2024 10:03","0","0","3,027.58","2,839.49","27,323.44","57.09","25","27,323.44","0","26,983.12","186,746.00","1,429.31","51.6","5,867.07","71.3","37","36,281.25"
"8/1/2024 10:04","0","0","3,027.58","2,839.49","30,635.16","56.23","25","30,635.16","0","26,983.12","186,627.00","1,429.32","51.6","5,867.07","71.3","37","40,593.99"
"8/1/2024 10:05","0","0","3,027.58","2,839.49","30,478.12","55.35","25","30,478.12","0","26,983.12","186,390.00","1,429.38","51.6","5,867.07","71.3","37","40,367.19"
"8/1/2024 10:06","0","0","3,027.58","2,839.49","30,175.78","55.15","25","30,175.78","0","26,983.12","186,212.00","1,429.38","51.6","5,867.07","71.3","37","40,183.04"
"8/1/2024 10:07","0","0","3,027.58","2,839.49","30,220.31","55.15","25","30,220.31","0","26,983.12","186,152.00","1,429.38","51.6","5,867.07","71.3","37","40,095.98"
"8/1/2024 10:08","0","0","3,027.58","2,839.49","29,976.56","55","25","29,976.56","0","26,983.12","185,736.00","1,429.50","51.6","5,867.07","71.3","37","40,008.81"
"8/1/2024 10:09","0","0","3,027.58","2,839.49","30,004.69","55.38","25","30,004.69","0","26,983.12","185,677.00","1,429.50","51.6","5,867.07","71.3","37","39,921.45"
"8/1/2024 10:10","0","0","3,027.58","2,839.49","29,695.31","55.83","25","29,695.31","0","26,983.12","185,321.00","1,429.50","51.6","5,867.07","71.3","37","39,567.58"
"8/1/2024 10:11","1,747.50","0","3,027.58","2.13","30,145.31","56.27","25","30,145.31","0","26,983.12","185,261.00","1,429.49","99.93","3,029.71","71.3","37","39,951.25"
"8/1/2024 10:12","11,908.75","16,463.75","3,057.11","177.1","35,687.25","58.98","51.91","35,687.25","18,752.29","14,920.62","185,202.00","1,429.27","94.52","3,234.22","71.3","37","34,999.71"
"8/1/2024 10:13","18,520.88","20,289.25","3,401.07","456.39","40,286.81","58.45","51.77","40,286.81","20,873.28","18,846.25","184,964.00","1,427.78","88.17","3,857.46","71.3","37","39,500.45"
"8/1/2024 10:14","19,151.25","20,972.12","3,740.02","766.12","40,898.81","57.9","51.62","40,898.81","21,210.25","19,445.00","184,846.00","1,427.46","83","4,506.14","71.3","37","39,953.03"
"8/1/2024 10:15","19,488.75","21,202.88","4,098.51","1,094.16","40,914.75","58.38","51.48","40,914.75","21,230.25","19,627.12","184,727.00","1,429.49","78.93","5,192.67","71.3","37","40,244.22"
"8/1/2024 10:16","19,472.25","21,290.88","4,452.29","1,421.00","41,016.75","58.72","51.33","41,016.75","21,279.62","19,734.88","184,667.00","1,429.30","75.81","5,873.29","71.3","37","40,220.90"
"8/1/2024 10:17","19,836.75","21,264.75","4,800.88","1,743.84","40,930.69","59.02","51.19","40,930.69","21,256.88","19,710.38","184,430.00","1,429.18","73.35","6,544.73","71.3","37","40,083.20"
"8/1/2024 10:18","19,639.12","21,201.25","5,166.57","2,082.54","40,847.81","59.29","51.04","40,847.81","21,197.25","19,646.88","184,252.00","1,429.12","71.27","7,249.11","71.3","37","40,025.88"
"8/1/2024 10:19","19,689.38","21,212.62","5,514.06","2,404.95","40,844.62","59.6","50.9","40,844.62","21,182.62","19,658.25","183,955.00","1,429.12","69.63","7,919.01","71.3","37","40,022.12"
"8/1/2024 10:20","19,804.88","21,208.50","5,867.11","2,731.57","40,876.50","59.91","50.76","40,876.50","21,195.88","19,669.88","183,776.00","1,429.01","68.23","8,598.67","71.3","37","40,018.38"
"8/1/2024 10:21","19,498.88","21,194.12","6,220.37","3,058.45","40,823.68","60.19","50.61","40,823.68","21,179.38","19,649.62","183,776.00","1,429.12","67.04","9,278.82","71.3","37","40,014.62"
"8/1/2024 10:22","19,551.00","21,187.88","6,567.58","3,379.84","40,790.44","60.53","50.47","40,790.44","21,197.38","19,641.12","183,301.00","1,429.13","66.02","9,947.41","71.3","37","40,010.88"
"8/1/2024 10:23","19,657.12","21,196.25","6,920.77","3,707.08","40,831.88","60.84","50.32","40,831.88","21,191.75","19,649.38","183,301.00","1,429.18","65.12","10,627.84","71.3","37","40,007.12"
"8/1/2024 10:24","19,966.12","21,177.62","7,273.84","4,035.50","40,811.74","61.14","50.18","40,811.74","21,168.50","19,639.50","183,064.00","1,429.12","64.32","11,309.35","71.3","37","40,003.38"
"8/1/2024 10:25","19,731.38","21,164.00","7,626.78","4,362.46","40,847.81","61.48","50.03","40,847.81","21,214.12","19,616.00","182,885.00","1,429.12","63.61","11,989.24","71.3","37","39,999.62"
"8/1/2024 10:26","19,657.12","21,199.88","7,991.28","4,700.20","40,812.75","61.78","49.89","40,812.75","21,173.75","19,659.88","182,767.00","1,429.00","62.97","12,691.48","71.3","37","39,995.88"
"8/1/2024 10:27","19,860.38","21,206.00","8,338.69","5,022.71","40,831.88","62.1","49.74","40,831.88","21,182.88","19,633.38","182,648.00","1,429.00","62.41","13,361.40","71.3","37","39,992.12"
"8/1/2024 10:28","19,556.62","21,192.25","8,691.86","5,349.54","40,831.88","62.41","49.6","40,831.88","21,178.50","19,622.50","182,707.00","1,429.01","61.9","14,041.40","71.3","37","39,992.50"
"8/1/2024 10:29","19,710.38","21,180.75","9,038.99","5,671.13","40,793.62","62.73","49.45","40,793.62","21,181.62","19,632.38","182,529.00","1,429.12","61.45","14,710.11","71.3","37","39,995.62"
"8/1/2024 10:30","19,577.62","21,194.00","9,403.67","6,009.01","40,822.31","63.05","49.31","40,822.31","21,187.12","19,615.62","182,529.00","1,428.99","61.01","15,412.68","71.3","37","39,998.75"
"8/1/2024 10:31","19,607.25","21,191.50","9,750.74","6,330.85","40,796.81","63.38","49.16","40,796.81","21,175.25","19,637.12","182,173.00","1,428.88","60.63","16,081.59","71.3","37","40,001.88"
"8/1/2024 10:32","19,570.12","21,196.50","10,097.81","6,653.08","40,822.31","63.72","49.02","40,822.31","21,191.88","19,661.50","182,054.00","1,429.00","60.28","16,750.89","71.3","37","40,005.00"
"8/1/2024 10:33","19,533.38","21,196.88","10,462.48","6,991.34","40,777.69","64.04","48.87","40,777.69","21,175.62","19,645.62","181,816.00","1,428.99","59.94","17,453.81","71.3","37","40,008.12"
"8/1/2024 10:34","19,748.25","21,202.12","10,809.53","7,313.28","40,806.38","64.39","48.73","40,806.38","21,183.12","19,625.12","181,698.00","1,428.88","59.65","18,122.82","71.3","37","40,011.25"
"8/1/2024 10:35","19,699.88","21,188.50","11,162.37","7,640.28","40,759.78","64.73","48.58","40,759.78","21,157.50","19,611.50","181,579.00","1,428.87","59.37","18,802.65","71.3","37","40,014.38"
"8/1/2024 10:36","19,715.25","21,131.50","11,514.82","7,967.16","40,645.26","65.05","48.44","40,645.26","21,097.88","19,586.12","181,163.00","1,428.81","59.1","19,481.98","71.3","37","40,017.50"
"8/1/2024 10:37","19,480.12","21,085.50","11,866.58","8,293.75","40,595.67","65.35","48.3","40,595.67","21,085.00","19,540.62","181,104.00","1,428.81","58.86","20,160.33","71.3","37","40,020.62"
"8/1/2024 10:38","19,378.88","21,049.25","12,217.80","8,619.33","40,535.91","65.66","48.15","40,535.91","21,000.38","19,513.00","180,688.00","1,428.81","58.63","20,837.13","71.3","37","40,020.38"
"8/1/2024 10:39","19,566.75","21,015.38","12,562.42","8,938.95","40,460.93","65.96","48.01","40,460.93","20,980.38","19,474.50","180,510.00","1,428.80","58.43","21,501.37","71.3","37","40,017.88"
"8/1/2024 10:40","19,511.62","20,983.38","12,923.81","9,274.31","40,336.20","66.25","47.86","40,336.20","20,930.38","19,403.62","180,569.00","1,428.70","58.22","22,198.12","71.3","37","40,015.38"
"8/1/2024 10:41","19,610.62","20,914.75","13,266.95","9,592.91","40,256.89","66.52","47.72","40,256.89","20,909.38","19,377.75","180,510.00","1,428.81","58.04","22,859.86","71.3","37","40,012.88"
"8/1/2024 10:42","19,311.75","20,868.00","13,615.12","9,916.30","40,186.98","66.78","47.57","40,186.98","20,831.12","19,355.25","180,094.00","1,428.81","57.86","23,531.42","71.3","37","40,010.38"
"8/1/2024 10:43","19,353.75","20,812.50","13,956.65","10,233.49","40,085.66","67.02","47.43","40,085.66","20,802.88","19,297.75","179,916.00","1,428.80","57.7","24,190.14","71.3","37","40,007.88"
"8/1/2024 10:44","19,022.62","20,765.00","14,303.31","10,555.09","39,936.90","67.27","47.28","39,936.90","20,734.75","19,227.25","179,678.00","1,428.70","57.54","24,858.40","71.3","37","40,005.38"
"8/1/2024 10:45","19,104.75","20,705.88","14,643.26","10,870.28","39,862.50","67.48","47.14","39,862.50","20,681.00","19,220.75","179,619.00","1,428.80","57.39","25,513.54","71.3","37","40,002.88"
"8/1/2024 10:46","19,440.38","20,666.88","15,005.35","11,206.18","39,778.60","67.69","46.99","39,778.60","20,632.00","19,180.38","179,500.00","1,428.69","57.25","26,211.53","71.3","37","40,000.38"
"8/1/2024 10:47","19,313.25","20,590.88","15,343.53","11,520.61","39,628.91","67.87","46.85","39,628.91","20,565.75","19,107.50","179,381.00","1,428.69","57.12","26,864.14","71.3","37","39,997.88"
"8/1/2024 10:48","18,971.25","20,547.12","15,680.77","11,833.51","39,532.57","68.05","46.7","39,532.57","20,524.50","19,036.00","179,025.00","1,428.68","56.99","27,514.28","71.3","37","39,992.75"
"8/1/2024 10:49","19,002.38","20,490.12","16,034.22","12,161.27","39,397.28","68.17","46.56","39,397.28","20,444.88","19,020.75","178,906.00","1,428.62","56.87","28,195.49","71.3","37","39,985.88"
"8/1/2024 10:50","19,158.00","20,444.25","16,369.56","12,472.21","39,365.96","68.29","46.41","39,365.96","20,407.88","18,939.50","178,609.00","1,428.62","56.76","28,841.77","71.3","37","39,979.00"
"8/1/2024 10:51","18,801.75","20,348.50","16,715.31","12,792.95","39,238.56","68.41","46.27","39,238.56","20,349.62","18,898.75","178,550.00","1,428.62","56.65","29,508.26","71.3","37","39,972.12"
"8/1/2024 10:52","18,811.12","20,320.88","17,043.10","13,096.88","39,099.71","68.5","46.12","39,099.71","20,286.12","18,821.00","178,253.00","1,428.62","56.55","30,139.98","71.3","37","39,965.25"
